Group,Suscep_all
1,0.0154630060153495
1,0.0186261428444383
1,0.0168927398227812
1,0.0177012475237011
1,0.0176296784268011
1,0.0186480163341021
1,0.0188884406790305
1,0.0168046681924074
1,0.0207083240484925
1,0.0190348815151252
1,0.0161185720004435
1,0.0191900848222196
1,0.0200691233359991
1,0.0178008428398724
1,0.0171191137820538
1,0.0171509099915837
1,0.0183542308634004
1,0.0201040720583455
1,0.0175878652364525
1,0.0182972067231247
1,0.0189326164420705
1,0.0205378843454050
1,0.0182871166496553
1,0.0196367513535096
1,0.0203067913282989
1,0.0179330965819610
1,0.0191027558646309
1,0.0183394768035526
1,0.0177565751651545
1,0.0176754015506006
1,0.0200343804943708
1,0.0199371188672539
1,0.0176432848721172
1,0.0179564003782706
1,0.0171907717269568
1,0.0183278218310303
1,0.0190137094328282
1,0.0162623985071028
1,0.0181214036741953
1,0.0160410488981849
1,0.0142044111665938
1,0.0192754133524851
1,0.0181307015213907
1,0.0179438301449238
1,0.0206131231594447
1,0.0165689779516143
1,0.0196849800055480
1,0.0176780538093325
1,0.0171702398692696
1,0.0155779997041293
1,0.0181392740263555
1,0.0183819718782110
1,0.0162695416326511
1,0.0171026012723626
1,0.0198911086288430
1,0.0161127520735033
1,0.0199133909391103
1,0.0196260455006810
1,0.0185241956867328
1,0.0174519930517672
1,0.0172528202694577
1,0.0190473700581020
1,0.0185563325048321
1,0.0169258229011954
1,0.0207277304134647
1,0.0177915034295653
1,0.0185773813542019
1,0.0179543044233829
1,0.0167959704884906
1,0.0165065659608394
1,0.0177471474436155
1,0.0160506890119190
1,0.0180497203341161
1,0.0193021591981656
1,0.0178814300831307
1,0.0179156465302514
1,0.0166376063899024
1,0.0178475222413794
1,0.0192529042046814
1,0.0174433597698045
1,0.0188088167314539
1,0.0186716568215526
1,0.0162870820352551
1,0.0194017275000785
1,0.0174644514974293
1,0.0172239227362638
1,0.0175378904187736
1,0.0197873939192555
1,0.0172652564436742
1,0.0169787413814008
1,0.0181346815229525
1,0.0196184107782720
1,0.0170973860139861
1,0.0165850490375106
1,0.0191829552418097
1,0.0174975621230224
1,0.0186324764651825
1,0.0213578950040420
1,0.0186568628240626
1,0.0173149528133565
2,0.0147614758813810
2,0.0173011279417296
2,0.0171778720958727
2,0.0174353446192394
2,0.0165019508710534
2,0.0177240930430529
2,0.0182468710814220
2,0.0165511887049859
2,0.0198580072628080
2,0.0182743758580582
2,0.0158359137939984
2,0.0177424348776653
2,0.0196765645230730
2,0.0178052725110992
2,0.0167771647376502
2,0.0164270496593671
2,0.0169164660163994
2,0.0191632560741482
2,0.0171067274871217
2,0.0174507038914699
2,0.0182374207389761
2,0.0193196036246605
2,0.0175251976115428
2,0.0195203281259096
2,0.0192158971700710
2,0.0175696781730812
2,0.0184100802555380
2,0.0179288464727232
2,0.0175549373130913
2,0.0177195262897053
2,0.0196748228294519
2,0.0194738188144067
2,0.0174600563937185
2,0.0169116970044892
2,0.0166542837365425
2,0.0170066386920721
2,0.0182053965744723
2,0.0160582728231092
2,0.0169378178041207
2,0.0153682524581279
2,0.0142096484723015
2,0.0188110252450130
2,0.0169739424439266
2,0.0169278206428303
2,0.0196313254337190
2,0.0154131821456535
2,0.0193276521593541
2,0.0171604606868998
2,0.0168332375612392
2,0.0146251977421702
2,0.0174609300935697
2,0.0168185707081908
2,0.0163749449080532
2,0.0167022539599746
2,0.0201125718179769
2,0.0150200250867426
2,0.0186854973929217
2,0.0196940171842999
2,0.0170483595757781
2,0.0167145371932120
2,0.0161141934908425
2,0.0183869913750289
2,0.0180212315077119
2,0.0161186485084531
2,0.0199966596899435
2,0.0165005588027279
2,0.0183458725115635
2,0.0172379134626210
2,0.0160094364675125
2,0.0155271434866600
2,0.0169009091213938
2,0.0150906829518516
2,0.0174750798222148
2,0.0186524967519045
2,0.0165800819925662
2,0.0171731431265124
2,0.0160518115862103
2,0.0165363321208015
2,0.0189220103335372
2,0.0170360172784240
2,0.0174817599362742
2,0.0184710735507480
2,0.0156592054834192
2,0.0192392402196470
2,0.0171662080647293
2,0.0164285704601488
2,0.0161085300301371
2,0.0185863242085953
2,0.0159501341834644
2,0.0166009286855815
2,0.0174880828806830
2,0.0182499329919730
2,0.0167934238622258
2,0.0159295082834562
2,0.0184513569308866
2,0.0173184758815060
2,0.0177978343649586
2,0.0205405734252059
2,0.0180371556256305
2,0.0169373893837338
3,0.0147532221828268
3,0.0169504844181039
3,0.0156908310751841
3,0.0170955312967064
3,0.0162648149755907
3,0.0175009328322578
3,0.0172317369426596
3,0.0160272257060849
3,0.0190502530242108
3,0.0174278783922893
3,0.0152460003146566
3,0.0186268097600862
3,0.0188368391464043
3,0.0170282292177662
3,0.0157847980122539
3,0.0164835072365699
3,0.0169844889197625
3,0.0179023488006642
3,0.0164485590923234
3,0.0171880892864848
3,0.0175169726529689
3,0.0192588820359327
3,0.0169690777806540
3,0.0184855594609830
3,0.0186089917626803
3,0.0165016554434427
3,0.0175267510833957
3,0.0170320128715931
3,0.0170293651701299
3,0.0168805401994100
3,0.0182062340189765
3,0.0186940604682067
3,0.0166849376686148
3,0.0165043213910990
3,0.0161298301054870
3,0.0166470785956364
3,0.0176957266541518
3,0.0158975488937181
3,0.0164847616109105
3,0.0151888305065272
3,0.0133423848141936
3,0.0183766208830269
3,0.0163192817596593
3,0.0170543403329335
3,0.0190221043558336
3,0.0154379389893010
3,0.0183279038191595
3,0.0172951791513993
3,0.0160633613264636
3,0.0149503484784500
3,0.0168543307149175
3,0.0167599893004673
3,0.0157499502596075
3,0.0161970038903148
3,0.0182417275624602
3,0.0151897429963870
3,0.0184972507670239
3,0.0179816475166294
3,0.0172556198805001
3,0.0164062872700498
3,0.0161648898106664
3,0.0179658533622163
3,0.0170315733997584
3,0.0153789528617437
3,0.0189823615320602
3,0.0167856496687996
3,0.0171739698017354
3,0.0170839960459992
3,0.0159006114117545
3,0.0155152494266552
3,0.0167258334312918
3,0.0154535469380573
3,0.0166218243366682
3,0.0176442676615517
3,0.0165896227605528
3,0.0167502284009327
3,0.0155995149347141
3,0.0157349776189950
3,0.0177983975079872
3,0.0165437006791203
3,0.0173482520487494
3,0.0180456659367661
3,0.0153836461081228
3,0.0179287848828222
3,0.0162873246633293
3,0.0163256493212858
3,0.0161427396052537
3,0.0183410285437531
3,0.0162615917468186
3,0.0160990436558540
3,0.0167485333534400
3,0.0186530489690283
3,0.0160452043250671
3,0.0156709170482075
3,0.0173381115394627
3,0.0162221724230152
3,0.0171036189170056
3,0.0194029050236427
3,0.0174248438217644
3,0.0159875111058847
4,0.0133695746076967
4,0.0150996073749991
4,0.0152677511292413
4,0.0163010802106387
4,0.0151297265131614
4,0.0165980498473602
4,0.0163780521314416
4,0.0144849787259253
4,0.0180121914265824
4,0.0157493255106704
4,0.0139246405691536
4,0.0180538352868034
4,0.0174582738320653
4,0.0160253640477160
4,0.0145860229580190
4,0.0157699645977461
4,0.0157015429856599
4,0.0164162523213036
4,0.0151312980400430
4,0.0158939474325283
4,0.0159875346334528
4,0.0174340223965926
4,0.0158359342532796
4,0.0171691321798247
4,0.0174980634886336
4,0.0153434045567399
4,0.0158014890342634
4,0.0157342210203171
4,0.0155119178290710
4,0.0159438323022345
4,0.0168855704384022
4,0.0177376412656478
4,0.0154390569496761
4,0.0157539875804734
4,0.0147726617868445
4,0.0158466975165569
4,0.0166158756548008
4,0.0151196701217349
4,0.0152506852932824
4,0.0145391942452217
4,0.0119161530724275
4,0.0171498789779155
4,0.0149646837032748
4,0.0157975148814981
4,0.0178604230683909
4,0.0147599582071981
4,0.0170352547835635
4,0.0160404327721566
4,0.0152103354515119
4,0.0144310193214104
4,0.0156305914652960
4,0.0158417662886696
4,0.0147182397898355
4,0.0154691370984539
4,0.0168784910651798
4,0.0142672717025561
4,0.0171870493086529
4,0.0169033166161153
4,0.0162065273439078
4,0.0147066179732223
4,0.0151080823444968
4,0.0167220797107064
4,0.0154814278383826
4,0.0148729480134938
4,0.0172878253417742
4,0.0153629587748938
4,0.0155719073668977
4,0.0157738805783890
4,0.0144972859485589
4,0.0147564148142148
4,0.0158051790443595
4,0.0141611699572098
4,0.0156222065539335
4,0.0160400219144822
4,0.0152228689437947
4,0.0160799439062849
4,0.0143936491393533
4,0.0145367310777980
4,0.0166264192960229
4,0.0158323018265059
4,0.0159718320993251
4,0.0169771249231669
4,0.0145377468589384
4,0.0165950840470647
4,0.0150119804355864
4,0.0152561300652509
4,0.0151877575365750
4,0.0170696093933958
4,0.0151519995157066
4,0.0147466311867563
4,0.0153918116543393
4,0.0174241733579242
4,0.0152739086854079
4,0.0147214638429518
4,0.0162827329465936
4,0.0147572755455865
4,0.0160131804391651
4,0.0178472126783784
4,0.0168468713786959
4,0.0145590710311184
5,0.0146028523333421
5,0.0167664007221802
5,0.0155368050434831
5,0.0169483860038109
5,0.0161048411250746
5,0.0172988510797819
5,0.0170556154293573
5,0.0158727859982577
5,0.0188326074654241
5,0.0172194997941227
5,0.0151248120342711
5,0.0184331035449111
5,0.0186380711632442
5,0.0168554769178622
5,0.0156191846899931
5,0.0163031760336117
5,0.0168059027820284
5,0.0176676720843385
5,0.0162728483970889
5,0.0169938998103263
5,0.0173290354811585
5,0.0190248259688929
5,0.0167798607241000
5,0.0182653773580659
5,0.0184076890573340
5,0.0163320863943909
5,0.0173498382645284
5,0.0168147392522075
5,0.0168642155693268
5,0.0166979021113764
5,0.0179987715155406
5,0.0184866421125398
5,0.0164986442716898
5,0.0163264155774939
5,0.0159568770611028
5,0.0164684311127976
5,0.0175068603345089
5,0.0157420748776548
5,0.0163078642892920
5,0.0150458394408312
5,0.0132142166419358
5,0.0181657112556926
5,0.0161251777449052
5,0.0168663238025866
5,0.0187862555065657
5,0.0152715678219860
5,0.0181145574222653
5,0.0171411894964104
5,0.0159068828676681
5,0.0148405600182162
5,0.0166734362874057
5,0.0165745644631074
5,0.0155901682367955
5,0.0160159010251593
5,0.0180080598299533
5,0.0150438273961045
5,0.0182644446870949
5,0.0177747529720828
5,0.0170911443737947
5,0.0162169322011188
5,0.0160129129461632
5,0.0177719045554213
5,0.0168348704069710
5,0.0152064170990446
5,0.0187633637917299
5,0.0166213512072669
5,0.0170015798741743
5,0.0169147952806466
5,0.0157455379786581
5,0.0153672022450252
5,0.0165504049375351
5,0.0153128796921062
5,0.0164472091895410
5,0.0174454075544079
5,0.0164356860978220
5,0.0165814949051119
5,0.0154362126637623
5,0.0155872075989972
5,0.0176001231768552
5,0.0163674585167190
5,0.0171584591596490
5,0.0178591624157356
5,0.0152406490905321
5,0.0177428552634301
5,0.0161186082415083
5,0.0161859201662611
5,0.0159843388425508
5,0.0181340661292902
5,0.0160987565930697
5,0.0159232671981860
5,0.0165395684130648
5,0.0184394278117548
5,0.0158967246861685
5,0.0155362533891078
5,0.0171382944185134
5,0.0160358975836308
5,0.0169217583506184
5,0.0191720607290767
5,0.0172263680427913
5,0.0158312070045306
6,0.0134377611183132
6,0.0151116013699154
6,0.0145845361112998
6,0.0158569385343665
6,0.0145693750627127
6,0.0160321585956654
6,0.0159349901207223
6,0.0148771498797809
6,0.0175291530554032
6,0.0160947846602047
6,0.0140454587938539
6,0.0169430858950637
6,0.0171985676401645
6,0.0152836243195603
6,0.0144158216590034
6,0.0149432575580259
6,0.0156473237437865
6,0.0160848561867160
6,0.0156688271492737
6,0.0158405987084761
6,0.0156886134555146
6,0.0169394882839655
6,0.0159246454586953
6,0.0169669197147317
6,0.0169572831244142
6,0.0148231575287360
6,0.0163463312032383
6,0.0154279908825258
6,0.0157398577632945
6,0.0150056722188476
6,0.0162702384607417
6,0.0170892804249950
6,0.0152984364074547
6,0.0152575403020806
6,0.0150732377357920
6,0.0150580760001385
6,0.0163339290096777
6,0.0138865054978563
6,0.0150079988122238
6,0.0131966089657352
6,0.0125964927860313
6,0.0169474738892107
6,0.0149882262042771
6,0.0155387525680395
6,0.0173876575465637
6,0.0141540633078874
6,0.0167578278242805
6,0.0157471184012756
6,0.0146840500104371
6,0.0138220004494758
6,0.0157622543663062
6,0.0153031175264182
6,0.0148029641327726
6,0.0147229454393403
6,0.0172466054890642
6,0.0135412097542161
6,0.0166160232171541
6,0.0168825165507213
6,0.0156365246772687
6,0.0151107077437419
6,0.0145161061600801
6,0.0168125533493512
6,0.0160831297369273
6,0.0137405791357755
6,0.0173962267204571
6,0.0155100762911531
6,0.0158847317241067
6,0.0151236888031913
6,0.0144180325691282
6,0.0142727540471535
6,0.0158184576016545
6,0.0140732392590554
6,0.0160492113886375
6,0.0162180872614818
6,0.0153549942434450
6,0.0151633286166832
6,0.0146362846845254
6,0.0148548590121155
6,0.0159650243987206
6,0.0148301043857422
6,0.0156795611294651
6,0.0161275974745984
6,0.0140624897511836
6,0.0168335175667950
6,0.0149357532973991
6,0.0150124493194173
6,0.0146477321697230
6,0.0165612975828682
6,0.0144608075095621
6,0.0149736515280495
6,0.0152311821820288
6,0.0173538417980210
6,0.0149448856871083
6,0.0144307490254215
6,0.0168177769902465
6,0.0149346640345687
6,0.0154194023511063
6,0.0179880763813809
6,0.0155421000722118
6,0.0147084318458266
7,0.0123908891013623
7,0.0134711963505365
7,0.0143089445912380
7,0.0149862001328322
7,0.0137249213862060
7,0.0152027527660496
7,0.0154113531799716
7,0.0134416015873887
7,0.0168528921982811
7,0.0146179055567004
7,0.0128111815924932
7,0.0163511144949811
7,0.0159456894110999
7,0.0143875219865349
7,0.0132758747358631
7,0.0143819303013193
7,0.0143700201211040
7,0.0150030532621984
7,0.0143308824240109
7,0.0145195367348635
7,0.0142959656817537
7,0.0154514731708817
7,0.0147992553579925
7,0.0157235847920109
7,0.0158586642737355
7,0.0137449965710004
7,0.0148710704262467
7,0.0140705241707524
7,0.0142142021452524
7,0.0141918581071932
7,0.0149470273792087
7,0.0162666666320055
7,0.0142773838882715
7,0.0146161908296141
7,0.0136455555480720
7,0.0142884226381810
7,0.0154009697801689
7,0.0129988359135771
7,0.0139327565295148
7,0.0126745722513739
7,0.0112189159153313
7,0.0157795555979218
7,0.0137392460753451
7,0.0143393474764467
7,0.0163652504333615
7,0.0134372588307154
7,0.0155071480901685
7,0.0145159059219038
7,0.0138710045215249
7,0.0132788135044683
7,0.0143803149041015
7,0.0144313733140873
7,0.0139563045848715
7,0.0139375252801096
7,0.0155801018450842
7,0.0126819569756679
7,0.0154063169392375
7,0.0156880861369691
7,0.0145191224051166
7,0.0136101222359287
7,0.0136176482346804
7,0.0155815296239852
7,0.0144881738167150
7,0.0132321805062915
7,0.0159270160568534
7,0.0142942855893572
7,0.0143196767108095
7,0.0140517819527289
7,0.0132285959280429
7,0.0133864450211588
7,0.0148650024390137
7,0.0129824715110059
7,0.0150209371695265
7,0.0148980922284186
7,0.0140903986702188
7,0.0144118229350872
7,0.0134631730449064
7,0.0136512889333041
7,0.0147465493122314
7,0.0141407214163183
7,0.0144289879093382
7,0.0149571333276258
7,0.0133461928803518
7,0.0156739685358434
7,0.0138964142492618
7,0.0140261949047895
7,0.0138156044429638
7,0.0153692614182153
7,0.0135308684395531
7,0.0137201361108893
7,0.0139561066883471
7,0.0161925732859531
7,0.0139830807891990
7,0.0135326617628269
7,0.0156475521374376
7,0.0135237748980231
7,0.0144629393810332
7,0.0164968113625936
7,0.0150186464719521
7,0.0133552580895626
8,0.0132828357430519
8,0.0149159144373094
8,0.0144054963036659
8,0.0156892795940349
8,0.0143989165906644
8,0.0158100439697955
8,0.0157482594531908
8,0.0147131907718671
8,0.0173011139122031
8,0.0158624288194761
8,0.0139088303353726
8,0.0167304517082364
8,0.0169778711021682
8,0.0150980550585756
8,0.0142258772893756
8,0.0147638981595096
8,0.0154553685790800
8,0.0158393797207063
8,0.0154593049777387
8,0.0156223129814193
8,0.0154820716177379
8,0.0166889734785076
8,0.0157098176356577
8,0.0167310240241106
8,0.0167291165089841
8,0.0146399990801142
8,0.0161448157061998
8,0.0151969547299169
8,0.0155678244816375
8,0.0148019657279998
8,0.0160480781991854
8,0.0168602594566135
8,0.0150871385383776
8,0.0150637685423553
8,0.0148962562631249
8,0.0148676942930511
8,0.0161277888333322
8,0.0137165918895987
8,0.0148111772099497
8,0.0130494279502145
8,0.0124524176361638
8,0.0167156618481075
8,0.0147737397777057
8,0.0153226250390244
8,0.0171366509683626
8,0.0139758604837793
8,0.0165224920469074
8,0.0155781184821383
8,0.0145057127082488
8,0.0137018141102733
8,0.0155622796052914
8,0.0151025682151292
8,0.0146303818179029
8,0.0145250328775986
8,0.0169942673942458
8,0.0134010925996073
8,0.0163666020149627
8,0.0166533520007734
8,0.0154468410349981
8,0.0149055844695421
8,0.0143587655668235
8,0.0166048055264085
8,0.0158729009879085
8,0.0135503732094832
8,0.0171488154996007
8,0.0153347975486952
8,0.0157049642165554
8,0.0149343238029636
8,0.0142411504401394
8,0.0141098787885561
8,0.0156292302935101
8,0.0139176883139670
8,0.0158403916519375
8,0.0159844647667758
8,0.0151891601582090
8,0.0149743010536491
8,0.0144541821934704
8,0.0146932253172756
8,0.0157529234893568
8,0.0146370170642186
8,0.0154737451663394
8,0.0159081602288250
8,0.0139063756047049
8,0.0166327910740926
8,0.0147565487685073
8,0.0148617470960635
8,0.0144710209019881
8,0.0163463050339701
8,0.0142949485415923
8,0.0147848874548085
8,0.0150128930519613
8,0.0171310582785934
8,0.0147848631907481
8,0.0142767802150972
8,0.0165933231309832
8,0.0147358583548148
8,0.0152233301731315
8,0.0177383709210466
8,0.0153474306293850
8,0.0145257257111067
9,0.0135910865133965
9,0.0160316626188407
9,0.0149151884087747
9,0.0157900300889786
9,0.0151501833797648
9,0.0163814424213548
9,0.0158882435168359
9,0.0149863074911909
9,0.0179302165095354
9,0.0168256456973393
9,0.0141584753087193
9,0.0166355951491442
9,0.0173502729114214
9,0.0155992682867504
9,0.0146770550858698
9,0.0154355682650428
9,0.0158935453678223
9,0.0167510740693034
9,0.0152569658675461
9,0.0162107309293535
9,0.0167061429144337
9,0.0173012099858525
9,0.0161092744576499
9,0.0173465059906747
9,0.0170648036558514
9,0.0152654884710456
9,0.0166756765333552
9,0.0159012726088417
9,0.0154326940987769
9,0.0160159488748261
9,0.0168084210781577
9,0.0171043472157694
9,0.0158175654602615
9,0.0155518214775260
9,0.0154714623282325
9,0.0148514699726723
9,0.0167595870255645
9,0.0145028297915325
9,0.0155954821188183
9,0.0140091931195884
9,0.0128981504166711
9,0.0170066881527496
9,0.0155892870667418
9,0.0153223475908605
9,0.0176503308201158
9,0.0148057560567322
9,0.0168686940735497
9,0.0161034217598583
9,0.0150730174008160
9,0.0137886834969830
9,0.0162706450206729
9,0.0152665696383458
9,0.0149714606407142
9,0.0149575861816612
9,0.0171802498437024
9,0.0140432354961333
9,0.0167748906296161
9,0.0166708914140190
9,0.0166978816104200
9,0.0157547401283086
9,0.0149655837330134
9,0.0166039031815778
9,0.0158708607418913
9,0.0145757159462544
9,0.0176642115075915
9,0.0158173735758273
9,0.0162243098852622
9,0.0152019173794614
9,0.0145397045515805
9,0.0144380369815338
9,0.0152801267718907
9,0.0147022480438241
9,0.0163972739427371
9,0.0170662249570082
9,0.0159402723674994
9,0.0156789501832940
9,0.0148752574345384
9,0.0155696537887609
9,0.0164974731097408
9,0.0152698245818945
9,0.0162027140468138
9,0.0165320760146729
9,0.0144223670071970
9,0.0171902705704070
9,0.0155147835086373
9,0.0162201550404582
9,0.0154725005495026
9,0.0170205459515387
9,0.0152545458157453
9,0.0151748024883009
9,0.0163302919146803
9,0.0166866254634860
9,0.0148688130540888
9,0.0150995586024088
9,0.0171896296245851
9,0.0150456679805508
9,0.0165184331707286
9,0.0177819386608131
9,0.0156931410007729
9,0.0149804680515707
10,0.0126688606172602
10,0.0144757783132475
10,0.0147631656597497
10,0.0150961283660934
10,0.0143251600367842
10,0.0158405666320045
10,0.0154826203052099
10,0.0138151303226030
10,0.0173620123252657
10,0.0155089236176926
10,0.0132201229430760
10,0.0162154238644043
10,0.0164201356586192
10,0.0147402133873669
10,0.0137780759692702
10,0.0150199755462939
10,0.0148264760044082
10,0.0157050053458276
10,0.0142109553687841
10,0.0150945135810545
10,0.0156640703347064
10,0.0159240145319339
10,0.0151717700796303
10,0.0164738963060041
10,0.0163151612677475
10,0.0144266881918445
10,0.0154737623271552
10,0.0148012554504437
10,0.0143263546663911
10,0.0153613162174668
10,0.0157822280567042
10,0.0164480520576939
10,0.0148757883894940
10,0.0151672804317851
10,0.0143388502859660
10,0.0144277778948564
10,0.0161275830695753
10,0.0138404910243498
10,0.0146785400506046
10,0.0136979673072433
10,0.0117162752073007
10,0.0162872397698896
10,0.0145661538403607
10,0.0143618807912635
10,0.0167999761230393
10,0.0143024481315642
10,0.0159034695022140
10,0.0149943298979579
10,0.0144445486065084
10,0.0136113511839129
10,0.0153141551688135
10,0.0146077114333219
10,0.0142443125147168
10,0.0144074036907140
10,0.0160861155278135
10,0.0132667024122687
10,0.0158267588182312
10,0.0159080005708486
10,0.0158313537650110
10,0.0143816155059937
10,0.0140874244758992
10,0.0157055124923834
10,0.0146823798232091
10,0.0143709940870683
10,0.0164849446455574
10,0.0148356692973325
10,0.0149575642342270
10,0.0142380878339252
10,0.0135086166981622
10,0.0136739382656525
10,0.0144619179084956
10,0.0137465684944641
10,0.0157834309079790
10,0.0158883654540852
10,0.0147476653535394
10,0.0152108650339242
10,0.0136884532016199
10,0.0144784008893872
10,0.0154290309669933
10,0.0147309473631231
10,0.0151149539762907
10,0.0158783586839334
10,0.0138651423604139
10,0.0162797498805055
10,0.0147372294882038
10,0.0152507615945132
10,0.0147034272673374
10,0.0160582841668963
10,0.0142667210240316
10,0.0139872040453510
10,0.0152577201858304
10,0.0156459206899230
10,0.0143546912380421
10,0.0140734671809322
10,0.0164178430788752
10,0.0138995000759363
10,0.0158557445053288
10,0.0165401859271503
10,0.0154697908985123
10,0.0138787798576742
11,0.0136705376643472
11,0.0161248281598846
11,0.0149854926697729
11,0.0158682089551956
11,0.0152437463941322
11,0.0164935484412352
11,0.0159821793774135
11,0.0150688514083332
11,0.0180434072903293
11,0.0169385529417181
11,0.0142273218892885
11,0.0167359125208527
11,0.0174477512442666
11,0.0156783578478469
11,0.0147698607908172
11,0.0155309448657287
11,0.0159886519820633
11,0.0168724782744996
11,0.0153343442338403
11,0.0163160934244143
11,0.0168043438476712
11,0.0174162276121596
11,0.0162009434444176
11,0.0174540549588397
11,0.0171895348313278
11,0.0153563561615257
11,0.0167660097159541
11,0.0160187219140579
11,0.0155001040610947
11,0.0161113839631079
11,0.0169190996803081
11,0.0172098740060888
11,0.0159058321722529
11,0.0156464784379083
11,0.0155678644350962
11,0.0149509859046642
11,0.0168605186215775
11,0.0145834888503669
11,0.0156795270098115
11,0.0140802523535958
11,0.0129523577166756
11,0.0171136149639739
11,0.0156771605909990
11,0.0154214354341082
11,0.0177693263952119
11,0.0148798293460263
11,0.0169795549095926
11,0.0161870853929442
11,0.0151613205724918
11,0.0138441156943380
11,0.0163620466520990
11,0.0153596530485360
11,0.0150683029298091
11,0.0150497463642691
11,0.0173109583751932
11,0.0141099814121817
11,0.0168878491653485
11,0.0167744459923261
11,0.0167869884448966
11,0.0158299813895651
11,0.0150553571624073
11,0.0166902497387065
11,0.0159617379216904
11,0.0146700396397852
11,0.0177760041066398
11,0.0158988969535304
11,0.0162951981189320
11,0.0152978494992065
11,0.0146182508463764
11,0.0145087782787293
11,0.0153661303433719
11,0.0147713833364805
11,0.0164960859575913
11,0.0171738123657042
11,0.0160203887267488
11,0.0157718993709397
11,0.0149534423156036
11,0.0156597719640738
11,0.0165981624842834
11,0.0153585655007347
11,0.0162962963299540
11,0.0166302312389957
11,0.0145004049276052
11,0.0172995425040450
11,0.0156116464792990
11,0.0162961178346104
11,0.0155719620023641
11,0.0171188847317434
11,0.0153304987307213
11,0.0152744419565560
11,0.0164285165658825
11,0.0167896406492777
11,0.0149430373800489
11,0.0151863530929009
11,0.0172949453389976
11,0.0151335447802866
11,0.0166207941063046
11,0.0178940138545252
11,0.0157856059420471
11,0.0150726358080153